user_id,install_ts,campaign_id
6aa2f0eac975db34eab5bcd7b36a16e0,2022-11-18 00:28:39.034,18529088791
c08244d8d2e0ba2552a39955da95e65b,2022-11-18 17:45:53.125,14318431803
9fb343133eb03261addbff40da9e5bfb,2022-11-18 08:20:08.539,14318431803
a24f94b241778a4259b6a6887b16dc9b,2022-11-18 19:27:27.037,18529088791
6032bc80ebe6316bb619fc1a1b5bc0c2,2022-11-18 14:22:11.352,14318431803
45644ad02c3ad6e70fac2f6710056179,2022-11-18 17:09:30.369,14318431803
d48b2c2eb961e2805bfe5287b360e5af,2022-11-18 13:06:33.406,18529088791
63db61bab9d6e429f48cbd33ff4e6c59,2022-11-18 20:32:57.923,18725479090
ce8ccff8f21f25bcbbb5092329a6632d,2022-11-18 07:34:10.703,14318431803
3b4b7241fa78940ad92d35b049b1d8e5,2022-11-18 12:16:57.632,18796908459
1ba8758810e11f5e39106f2304c37456,2022-11-18 15:01:21.862,14318431803
05e27aa2b825c8a56a82f5a89300bece,2022-11-18 21:20:55.901,14318431803
931a3446e0a56575c1437899bad52b99,2022-11-18 11:03:39.550,14318431803
69e59035857655ce01213afcb89d4b9c,2022-11-18 05:57:50.863,14318431803
0bb2f95366f7fb664a4846d05a7d0d9c,2022-11-18 19:25:30.228,14318431803
a001c895898efc3df4c4547f1bc55d7b,2022-11-18 19:32:40.444,18529088791
57357e71337135e4d8fe7dc0da818f3b,2022-11-18 05:21:34.560,18340470460
0eb3521e0e43e13cb31419edd142cb1d,2022-11-18 15:44:23.702,18796908459
4af6dc3e215795cc28c2d9d71a61506e,2022-11-18 09:46:13.318,18725479090
97b463eeea593c575d7bd2a623144c81,2022-11-18 05:10:15.516,18725479090
eff19a70095a896bf526fb5161d6a3ea,2022-11-18 18:43:16.532,18725479090
e9e3308b4645d92ba37becc25c33cbfc,2022-11-18 23:12:03.296,18529088791
fad4063bdc892a42d77e4220e04266fe,2022-11-18 16:47:25.742,14318431803
4362d863a036b7637d01b4dc46b0769e,2022-11-18 07:18:54.109,14318431803
3211e37715cff6bd0e0de03f09e3440d,2022-11-18 17:59:07.984,18529088791
076d935b61c705876b983c44b4a3e4f9,2022-11-18 08:41:11.846,18725479090
f6f6d521b08976e133a767ba89de4ac7,2022-11-18 12:01:32.939,14318431803
4990d4b3176c94dd586f31dcf417515e,2022-11-18 05:06:34.551,14318431803
7173bcb611c38cd402a34ca3d1411a4f,2022-11-18 08:01:07.798,14883589082
2aeb2055ab551fb5b719582ceb9a879b,2022-11-18 16:13:29.658,14318431803
85356fdced9b806ab217422c68846d73,2022-11-18 04:08:56.924,15010179776
60eaab0679edf517284e6d97857d938d,2022-11-18 16:41:25.768,18796908459
121e72a1625638c7a40be79055afd659,2022-11-18 17:08:24.700,18725479090
91067418935de8cad2861f1587e8d458,2022-11-18 15:32:25.450,14318431803
b615033ce89c21d3f977f9ec25ebf31e,2022-11-18 04:22:35.863,18725479090
ebd3b026e2011918df7a90f0bb9f02bc,2022-11-18 01:56:48.750,18340470460
2e0a71a7f2c208afb2d36695b40f3246,2022-11-18 05:18:31.457,14318431803
b6b150d10ce25b4ebd572424d2f9ebb7,2022-11-18 01:46:26.013,18529088791
3fe315fedecc03b84f1061a077ac1e95,2022-11-18 11:22:10.517,14318431803
6cf2f8cd64068536f8e9e2c4dc3ea84e,2022-11-18 14:57:07.581,18529088791
71d9a4264cf8433831900247e44725a3,2022-11-18 11:56:09.807,18725479090
783e2d4aafa16a57d1784b6f073663ec,2022-11-18 06:50:35.016,18529088791
16da4d86a9370d1150ac2218f7a8c34b,2022-11-18 07:46:49.111,14318431803
bca4cfa6dc16ec5686dffb41c3e8edb2,2022-11-18 02:44:25.986,14318431803
f25d2db2fe57601bccc77f2be7a06fb1,2022-11-18 05:41:24.828,14318431803
5972b639d00dd34f2ee20a03009f52a3,2022-11-18 02:33:41.163,18340470460
4b2966b402a7db0264c2e7814ac108ae,2022-11-18 19:37:52.602,18529088791
4100f1b4edfc14395ab2cb82a7e4e019,2022-11-18 17:40:12.404,14318431803
99adc8273f8b9da5b4aabc6b7e0a4122,2022-11-18 19:03:40.243,18796908459
00fd1a7d048fd7fa32de3b1fd52fbddd,2022-11-18 09:57:05.438,18725479090
3088096703dd7428a014035c3fee2917,2022-11-18 05:13:30.702,14318431803
7537a264d96cc30b50a88fe7639857e6,2022-11-18 09:49:01.192,14318431803
eae7ce210ed7022dbc8631195136daa6,2022-11-18 07:20:06.868,18725479090
1be2c49c35f3a281cdd8afcdb3efacdd,2022-11-18 08:10:25.985,14318431803
8afe20c003d83fea169663ba51c71b3b,2022-11-18 16:49:58.533,18796908459
7a5ef8e0b44e3c5a5ab25b6de19a7d07,2022-11-18 11:24:45.334,18725479090
024a19ed2482b1c56d67c89195a3190c,2022-11-18 09:33:17.461,14318431803
fb0b3af3a7f4a17750e57dba8e89950f,2022-11-18 21:12:22.007,14318431803
ff1fa84c04630f934f30663c3939d8e6,2022-11-18 20:04:06.480,18529088791
5c71e2d14454af0c0fa57cd842bd3ec7,2022-11-18 05:26:09.999,14318431803
ffd762017c5efcb04cd1db663b574b8d,2022-11-18 16:25:40.046,14318431803
e0692b2a6f4564b5541e51ec6c8ebacf,2022-11-18 15:12:58.568,18725479090
e5f559d6ca6a33fd555d295e08ef862d,2022-11-18 05:38:55.130,18725479090
4914a84dbcca44a103db280cde858e67,2022-11-18 16:23:14.452,14318431803
76585af747ae9e7e849b67dc8b11ddd1,2022-11-18 11:32:34.078,14318431803
c3f1ddd4e3b0dc6ad7265324e77bb890,2022-11-18 09:58:01.353,14318431803
6ca44afcd1f5ae1e437b8eb2ce89699a,2022-11-18 11:52:05.557,14318431803
e947bf5be078b07e78062c0c3973dddc,2022-11-18 03:43:53.578,18796908459
cc17a89bc5c6318d730d634e065c98d2,2022-11-18 11:50:39.895,18340470460
c200fbf16df2d6ae7595c2aa56fa1251,2022-11-18 09:47:01.050,18796908459
52bbec55d4ff2213f7a2dce24779d629,2022-11-18 19:22:02.714,14318431803
24deff7a7293a46fd95e3a5b275d4e33,2022-11-18 20:16:59.030,18529088791
b19b3419fc2cbdf55139fec739548620,2022-11-18 02:56:17.216,18529088791
cfad3ab009db224aca56741e073784e3,2022-11-18 14:18:05.324,14318431803
0a65dda07168541383d7a9fab1e2452a,2022-11-18 03:53:19.382,14318431803
339c29acb67f9d6fcde80ba8d22ba903,2022-11-18 02:42:12.877,14318431803
ed567015f132318fae443f018a441d15,2022-11-18 05:47:02.482,14318431803
9b8b4db39d750947ab56589868b6301e,2022-11-18 13:40:50.091,18725479090
1c83c744e92042308e05dda085c1029a,2022-11-18 11:26:09.597,14318431803
069faac811e3c3ff1e844c08d0137662,2022-11-18 17:12:07.698,18340470460
04f4b9cbbafcbd92dbd443b84f6d96f3,2022-11-18 16:41:26.240,14318431803
822b342338ea913c44b6bd56397baf69,2022-11-18 05:51:20.719,18529088791
854ccc2da47375c784e192aa88105721,2022-11-14 16:56:34.164,18725479090
bc4d685b75fcb83075402ab1e8c188af,2022-11-14 21:18:46.310,14318431803
92f475c43a98511e792bccf5de212342,2022-11-14 08:55:55.545,18725479090
adae7eda31ecfe7c108821e337ece32e,2022-11-14 07:34:26.807,14318431803
6938c7b37538a4dff398c085780aebd0,2022-11-14 06:01:48.680,14318431803
5a6130749246b21973e202f113d419a4,2022-11-14 03:38:43.528,18725479090
f13821b475f1688aaf4810f68c04f731,2022-11-14 06:09:14.922,18725479090
6d080348c2200f0e3550e45f43977bc6,2022-11-14 02:13:26.738,18725479090
055a8df4b599df4cc70dafa43fab715f,2022-11-14 11:10:40.111,14318431803
f7a278507eb2d14ac88e4e55b9448269,2022-11-14 16:51:36.733,18725479090
e1d6d60db4c9b8ad777793c6b6952049,2022-11-14 12:45:25.706,18529088791
1a4d000e1644c52272da6a45270616aa,2022-11-14 08:41:14.506,18725479090
f6d474bceeb1df8f4ee184a3ef6414a6,2022-11-14 05:37:40.138,18529088791
9fa091f5a561e8c37c1183f6d6916cf7,2022-11-14 16:45:55.744,18529088791
18853a35b9f96f23ba74838c65e8ff01,2022-11-14 08:03:56.970,14318431803
b4750044b2881201acfddf985be29afc,2022-11-14 15:47:55.482,18796908459
d893205fb26cae42d697a52fb6df6c15,2022-11-14 19:10:57.388,14318431803
625031bf0c192313f5fbc33c2f3b84b1,2022-11-14 05:04:05.421,18725479090
42e3c933291357792d4b8685f64c2696,2022-11-14 11:23:18.586,14318431803
2cb9cfa0301ab021d9d4bfb623325549,2022-11-14 13:08:28.017,18529088791
bc083b38765d74e68d71d0612bf1399d,2022-11-14 07:34:20.122,14318431803
9f6f0cd9346561d8069c5e5288b41e50,2022-11-14 10:21:49.569,14318431803
55f31574dfbba05c4922b2f5bd4610ca,2022-11-14 09:44:38.761,18725479090
42648ea6751444c1ce324296689fd307,2022-11-14 17:17:30.356,14318431803
5ccaa1aaff99140fb47644512adf52d3,2022-11-14 23:38:10.343,18725479090
4b02bf4b555a9f17301c10ecfdfc673d,2022-11-14 20:48:22.143,18796908459
878373c4a26f51472807ddb97c2c2ed4,2022-11-14 18:25:23.079,18529088791
39d9195b259a39d78f42f733b7da42db,2022-11-14 21:30:05.126,18796908459
01bc4184755198b8b060f86ca1e2f9ed,2022-11-14 15:24:27.267,14318431803
198e52fa6ce4983199e3983877bb9d3e,2022-11-14 17:00:50.060,14318431803
0644bada8cdfd40ad30671a6de7e9b3e,2022-11-14 03:53:52.751,14318431803
e2d29e2158754b006f23bae5d6f7c2f0,2022-11-14 10:11:14.283,18796908459
992e16ef894609f55614674420c0fde8,2022-11-14 05:51:01.713,18529088791
327e50e941b612d093a7002cbbcf43b9,2022-11-14 06:00:47.480,14318431803
ff4404b226c451494f749eae1025cc31,2022-11-14 05:19:23.285,14318431803
7630fda2cb86533e8d12d8d40d22893a,2022-11-14 20:43:29.203,18796908459
3a4d790f04b6bd9539829735c9471e7d,2022-11-14 09:50:59.861,18725479090
407c096964186475ae767a086cc68a39,2022-11-14 06:39:00.909,18529088791
7c6f1b4d7c0ed8a9a894a1dac3f5e8ad,2022-11-14 02:38:58.929,18725479090
f9f22e5c15e3e4907910c939f6759767,2022-11-14 06:34:53.771,14318431803
bc6c457f7e4134e21f546d6f05932464,2022-11-14 05:12:08.765,18725479090
d38413026ea3f99b1bdeec749067acf8,2022-11-14 11:34:09.699,14318431803
f09c3532d87f661422555386f59f7726,2022-11-14 08:06:16.641,18529088791
bc8efdec66f6430f829b2119d18850cf,2022-11-14 20:24:10.934,14318431803
e5ad4437454af81a87807e7371c38300,2022-11-14 16:18:06.251,14318431803
9b75277318f16e555a89dcb3e6dd2666,2022-11-14 19:23:25.077,18725479090
3727ec6e8b195672dd80c0f3840783e9,2022-11-14 07:50:35.310,14318431803
1500d8211e7018aacaeebc1b424b50fa,2022-11-14 12:45:21.063,14318431803
166b2e2e34519ecbb62e1a70167a82b5,2022-11-14 05:07:06.684,14318431803
72be9e92def484756d92d09487f9e6cc,2022-11-14 06:56:42.220,14318431803
ab1ccab0d6da883b404221327c723619,2022-11-14 06:07:50.216,14318431803
ecb9085109dbd7735f675cb284cb5727,2022-11-14 13:56:29.658,18725479090
7687a9787d3acac3f25527a70f4f62c9,2022-11-14 18:49:40.685,18529088791
f922235be0c96b1ae9df231d25095d55,2022-11-14 16:33:00.087,14318431803
c879afbfc779726f50177d3e8cd02fff,2022-11-14 23:09:02.653,15010179776
ca954c5e06c209f873a6db9292ada1ab,2022-11-14 18:42:42.802,18725479090
03600ee06eaa65a600c29fbfe1873be8,2022-11-14 10:52:32.015,18796908459
f8f6d1e68fc99173cf873ebaf1e0b2f5,2022-11-14 08:38:22.214,18725479090
8d15e2d285c0e09d403b8ecef6abc734,2022-11-14 04:48:19.546,14318431803
f9b679440405e958e9b6930e75af7935,2022-11-14 08:19:05.242,14318431803
df3481891b327994f25320aa31dcf0b2,2022-11-14 16:22:37.869,18725479090
a8b445bceec892f45978ec14b29220f6,2022-11-14 09:09:23.155,18529088791
326c7be8dc0a1314d010a3b9ccd6d89b,2022-11-14 17:50:14.399,18725479090
6e94b1a984475542745e891030e229c7,2022-11-14 08:29:23.231,14318431803
791ea3a22b2f173461af150278341487,2022-11-14 06:47:47.280,18529088791
19d09ed335ccde3d61a36d89ab16bd91,2022-11-14 03:03:25.166,18529088791
436064cef8220350084322a1f1abe2a0,2022-11-14 15:16:44.917,18529088791
ee1d9444475b3a1e03aec144943c3483,2022-11-14 15:22:53.772,18725479090
09626a7b59ba7e4418109367d1ccd9fe,2022-11-14 03:22:22.463,14318431803
c8e9c7c72538e52274be67ecb6141bb9,2022-11-14 02:53:40.452,18529088791
8672d6ea63418b900b2e8b9968b2a604,2022-11-14 07:43:44.329,14318431803
1c67fc92c13a9416ed5f92c5627fb75d,2022-11-14 21:05:06.827,18796908459
f225db07429b0f6420a35dc919696950,2022-11-14 12:59:56.076,18529088791
090c87166e10e0b11bb7a78a638891a3,2022-11-14 18:26:06.354,18340470460
30b070d415c6707f12ed1e2167561e66,2022-11-14 20:03:17.638,18725479090
069c401f8a51d7613a4db1a383c0db47,2022-11-14 07:12:43.941,18529088791
b7de0052f367652cbbc2c5bee1adb593,2022-11-14 18:29:08.200,18725479090
d2a06532c6314e691e83347522b1fb50,2022-11-14 17:16:55.510,14318431803
17533336e4b1effd0dec1db477fb452a,2022-11-14 04:09:20.268,18340470460
c374d78c19f6c36922c6f62b29e482b5,2022-11-14 11:28:59.142,14318431803
5ee4b7ccd862e815c2602a348f18c4e9,2022-11-14 14:51:23.395,14318431803
4955ef70a399a3768568c401f2cf32fc,2022-11-14 21:45:38.711,14318431803
0991b53cc628fdb302408255f145622a,2022-11-14 07:17:28.732,18725479090
af46243edad00d17e20110fc5f356857,2022-11-14 17:46:28.167,18725479090
819405f0c0ed3e14185f0001b405c114,2022-11-14 16:45:43.926,18725479090
d25beb51695a6646393d7855004ae909,2022-11-14 11:15:15.787,14318431803
4020f2368e6e2057d6c9316d856b4e63,2022-11-14 18:16:43.885,18340470460
1ede745c40d760fbdfc778b0575f9ae4,2022-11-14 06:49:29.902,18796908459
028dba5d7e448dc1c7d4361449f5902c,2022-11-14 09:23:08.055,14318431803
4f0fc93a5d54cc0affabf9ce17df6ae0,2022-11-14 04:28:39.137,18529088791
406f4eff851514f6e329109ad4bd0b03,2022-11-14 14:07:37.305,14318431803
93ca62a71c73f1b29f49a288029b25ed,2022-11-14 01:29:21.904,18529088791
ac1ac7409c289ea0f92d68e91fb7b19e,2022-11-14 17:52:32.370,14318431803
